movie_id,story
195779,"The story of the tortuous struggle against the silence of the victims of the dictatorship imposed by General Franco after the victory of the rebel side in the Spanish Civil War (1936-1975). In a democratic country, but still ideologically divided, the survivors seek justice as they organize the so-called \xe2\x80\x9cArgentinian lawsuit\xe2\x80\x9d and denounce the legally sanctioned pact of oblivion that intends to hide the crimes they were subjects of."
195781,"Stina a single mother has fallen on hard times. When she has hit rock bottom she is offered a job on a reality horror show, with the promise of a million dollars to the winner. The group of contestants are taken to the deep woods where they must fight to be the last man/woman not caught by the slasher. Unbeknownst to the contestants the slasher is not an actor. They have just started a game that may be their last."
130247,Actresses talk about their personal lives and dealing with a balance between family responsibilities and being a professional actor.
195785,A serial killer is purposely released from an asylum for the criminally insane so that he can continue his rampage.
195787,"A young Asian immigrant worker in Moscow tried to track down her baby, whom she abandoned at the hospital."
64716,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.
130259,"Washed-up history professor Lewis Birch takes his begrudging teenagers Zoe and Jack on a road trip to a conference in hopes of jumpstarting his career and reconnecting with his kids. But, when Lewis\xe2\x80\x99s estranged father Stanley goes missing on a Lewis and Clark historical reenactment trek, Lewis is forced to make a family detour. The Birch family find themselves on a journey of discovery and connection as they make their own passage west."
195805,A comedian\'s relationship with his family crumbles when his career begins to take off.
130271,"Two couples spend a weekend in the country, only to cross paths with a brutal serial killer. As the body count rises, suspicion spirals into paranoia, climaxing in a terrifying battle for survival."
130275,"When a legendary escape artist comes up for parole after 30 years behind bars, a chance for freedom must be weighed against his infamous past."
195811,"The lives of four Syrian families, resettled in Baltimore and under a deadline to become self-sufficient in eight months."
195817,Dating My Mother explores the intimate and sometimes tumultuous relationship between a single mother and her gay son as they navigate the dizzying world of online dating.
195819,"Adam (10) meets Abulele, an ancient, huge, friendly and invisible monster. When a government Special Forces unit arrives to capture Abulele, Adam has to put his past behind, in order to save his friend, and learn when you really love someone, you\'re never alone."
195823,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas."
195825,"Six eager students strike out to explore and record live footage of supernatural activity at an abandoned plantation, but one unsettled spirit gives them more than they asked for."
130290,Erika is mentally bruised and starts group therapy with people seeking absolute anonymity.
64754,"Told through a looping, non-linear narrative from each of the characters\' points of view, the film reconstructs the stories of a Yugoslav hit man, his former lover and her police officer boyfriend, as their paths cross in New York."
130292,"A documentary that analyzes the modern educational system and argues that it squelches children\'s capacity for imagination, creativity, and independent thought."
195827,"A brilliant and misunderstood Iranian writer struggles to pursue his ambitious goal of bringing together Metallica and Kabul Dreams, Afghanistan\'s first rock band."
130294,"A family finds itself in a dead-end situation. They are only safe behind the walls of their own house and yard. As time vanishes from their home, the shelter slowly turns into a prison. However, nothing can keep the children from dreaming and yearning to be free and the urge to make a decision seems inevitable."
195831,"5 professionals rob a Horce Racetrack and a Casino Complex but when one of them makes too many mistakes, the police starts a deadliest manhunt to recover the money."
130296,"A month after the Wall Street occupation, a number of protesters follow their example and set up their tents in front of the Ljubljana stock market. The protesters are united in the critique of representative democracy and global financial capitalism under the slogan \xe2\x80\x98nobody represents us\xe2\x80\x99. Their organisation is based on the principles of direct democracy.  In absence of other social alternatives, a community starts to emerge in the camp in front of the stock market where everyone has an equal say, and everyone is united in their diversity. After the initial euphoria the great idea of direct democracy clashes against the contemporary individual; antagonisms surface, similar to those of the system which the protesters fight against. The story about the Slovenian version of the \xe2\x80\x98occupy\xe2\x80\x99 movement is portrayed with the stories of a few protagonists, who despite several defeats do not lose hope in a different world."
130298,"A young man struggling with the death of his parents meets an extroverted girl who joins him on his sailing trip. While spending time together, the dark secrets they are both running away from start to show."
195835,"Emily Burns is being held captive in a room with no idea as to why or how she got there. Determined to escape and return to her daughter and husband, Emily discovers clues within the room that help explain what she\'s doing there. They even provide clues about who she is...but will they help her escape?"
195837,"Gushing colors. A time disjointed, yet synchronous. A transcendent turn, a quest for agency, a reunion with currents of the forest. The very cave you are afraid to enter turns out to be the source of what you are looking for - J. Campbell"
195839,Inspired by a real serial killer: A disgraced detective on the trail of a serial killer and a group of student filmmakers cross paths at a Halloween fright farm in the dead of winter.
195847,"A year after Amber helped Richard secure the crown. The two are set to tie the knot in a royal Christmas wedding \xe2\x80\x94 but their plans are jeopardized when Amber finds herself second-guessing whether or not she\'s cut out to be queen, and Richard is faced with a political crisis that threatens to tarnish not only the holiday season but the future of the kingdom."
195849,"To prove a point about measuring up and fitting in, Texas teen Willowdean \xe2\x80\x9cDumplin\xe2\x80\x99\xe2\x80\x9d Dickson enters a local pageant run by her ex-beauty queen mom."
195855,Black Ops specialist Connor Gibson infiltrates a maximum security prison to take down legendary driver Frankenstein in a violent and brutal car race.
130320,"Dyke Hard is a failed rock group travelling to a battle of the bands competition in the big city. The journey is further filled with bizarre, fierce and passionate encounters with cyborgs, ghosts, a thai boxer, roller derby gals, ninjas, motorcycle gangs and a mysterious billionaire all of whom will do everything to stop the band from making it in time to the battle."
130324,"When a mysterious stranger arrives in their isolated coastal town, 10-year-old twins, Kimi and Melody are forced apart. Kimi must find the strength to let go of what he loves the most."
195861,"Football star Charlie has the world at her feet. With a top club desperate to sign her, her future is seemingly mapped out. But the teenager sees only a nightmare. Raised as a boy, Charlie is torn between wanting to live up to her father\'s expectations and shedding this ill fitting skin."
130326,"Other Girls tells the story of four young girls nearing graduation, all of them struggling with various issues."
195867,"The Fitzroy is a live action black comedy set in an alternative post-apocalyptic 1950s. The world is covered in poisonous gas, and the last place for a traditional seaside holiday is The Fitzroy hotel, an abandoned submarine just off the coast of England. The film centers on Bernard, the hotel\'s bellboy, cook, maintenance man and general dogsbody, as he faces a constant battle to keep the decaying hotel airtight and afloat. But when he falls in love with a murderous guest, he is thrown into a mad day of lies, backstabbing and chaos. As Bernard struggles to hide her murders from the other guests and suspicious authorities, his world literally begins to sink around him."
195871,"A bad guy, a cruel guy, a lame guy, a cowardly guy and the meanest woman gets involved in a beautiful university student\'s murder case."
130338,A man stays alone with his children in a half demolished house in the middle of a desolate field. His wife has just been killed by a grenade in a military battle. He is expecting a new attack. Instead a wandering caravan called Circus Fantasticus stops by the house. They bring along the dying director of the circus. Is it possible for anything beautiful to happen in a landscape of war and death? Can life go on? Is it possible to realize that death does not exist?
195875,"Ever since their first contact with the Western world in 1969 the Paiter Suru\xc3\xad, an indigenous people living in the Amazon basin, have been exposed to sweeping social changes. Smartphones, gas, electricity, medicines, weapons and social media have now replaced their traditional way of life. Illness is a risk for a community increasingly unable to isolate itself from the modernization brought by white people or the power of the church. Ethnocide threatens to destroy their soul. With dogged persistence, Perpera, a former shaman, is searching for a way to restore the old vitality to his village."
195877,"A mainland Chinese filmmaker, exiled to Hong Kong for her politically-charged work, reunites with her mother on a trip to Taiwan."
130342,"A young farmer and his father are barely able to survive on their meagre corn harvest and so they make their way down from the mountains to the village to borrow money from their relatives working in jade mines or on opium plantations. But missing paperwork, deceit and corruption have left them impoverished too. Finally, the father pawns his cow for a moped so that his son can earn a living as a taxi driver. His first customer is Sanmei, who has returned to Myanmar to bury her grandfather. She decides not to go back to China and to get out of an arranged marriage in order to begin a new life with her son in her old country. When Sanmei accepts a job as a drug runner she persuades the young farmer to be her driver."
195879,"Steven Gerrard became perhaps the greatest player in the history of Liverpool FC, but did so when success and trophies were declining. It became his personal mission to lift the famous club back to the top. That loyalty raised him to God-like status with Liverpool fans, but was an unbearable burden, bringing with it a profound sense of responsibility to live up to their and his own expectations."
130344,"Portrait of Costa da Morte (coast region in Galicia, Spain) from an ethnographic and landscape level, exploring also the collective imagination associated with the area. A region marked by strong oceanic feeling dominated by the historical conception of world\'s end and with tragic shipwrecks.  Fragmentary film that approaches to the anthropological from its protagonists: sailors, shellfish, loggers, farmers ... A selection of characters representative of the traditional work carried out in the countryside in the region, allowing us to reflect on the influence of the environment on people."
195881,"Aquaman must battle foes in the air, on land and in the depths of the Seven Seas, along with some help from The Justice League, to save the day."
130349,The comedy film sees TV Burp star Hill embark on a road trip to Blackpool with his Nan when he discovers that his hamster only has one week to live.
130351,"A celebration of the musical work of a group of session musicians known as ""The Wrecking Crew"", a band that provided back-up instrumentals to such legendary recording artists as Frank Sinatra, The Beach Boys and Bing Crosby."
195887,"Shrewd money manager Alexis Taylor gets the holiday visit of a lifetime. A self-proclaimed workaholic who \xe2\x80\x98humbugs\xe2\x80\x99 love, Alexis ends up embracing the spirit of Christmas when her past, present, and future collide, forcing her to risk the one thing money can\xe2\x80\x99t buy: her heart."
195889,"The husband decided to celebrate the New year with a young mistress in his country house, converted from a former pig farm, he sends his wife to visit his mother-in-law, and for an alibi invites an old friend\xe2\x80\xa6"
195891,"Tatarstan, Russia, a small Tatar village. An old woman, Bibinur Juhangir, sees a dream telling that she is going to die next Friday. She has to use the time rest to give all of her debts and to prepare for the departure. Suddenly criminal businessmen and land owners appear in the village. They are intending to sell the land, where now the old cemetery is. One of them, Jihangir, who is used to glamorous life of big cities having lived the most part of his life abroad, has now for the first time in his life arrived on Tartar land. The young man stays in Bibinur\'s house for the night, and she tells him about her life. She\'s ready to confront his companion and refuses to sell the land."
195895,"Snooze buttons, sunlight\xe2\x80\xa6the inescapable cacophony of alarm alerts: waking up in the morning is a battle between the present and the future state of mind. A dream-like war with yourself and other objects that seem to take a life of its own."
195897,"The main character of little girl in the story confronts a robbery and strays from the road she is familiar with. After passing a hedge, she enters an unknown world and unfolds a magical adventure depending on senses other than vision and her imagination. With soft and cute colors as the main key, we used simple designs to depict the little girls\' imaginary world."
195905,"Van\'ka works as a doorman at the hotel. He hates its wealthy guests, but has dreams to live a luxurious life. Forced to live in a car, he\'s miserable. In this already difficult situation he comes across the collector Sergey, who is determined to knock out the debt out of Vanka."
195909,"Milena travels to a remote opal mining community to see her estranged, ill father. Lost and alone, she falls into his bewildering world, where men escape society and share ideals of freedom. Soon, he doesn\xe2\x80\x99t want her to leave. Stuck in time, father and daughter try to mend their fractured bond, but their connection is fragile, like the strange, colourful gems he digs up from the earth."
130374,"The story of the short life, and brutal gang rape and murder in Delhi in December 2012 of an exceptional and inspiring young woman. The rape of the 23 year old medical student by 6 men on a moving bus, and her death, sparked unprecedented protests and riots throughout India and led to the first glimmers of a change of mindset. Interwoven into the story line are the lives, values and mindsets of the rapists whom the film makers have had exclusive and unprecedented access to interview before they hang. The film examines the society and values which spawn such violent acts, and makes an optimistic and impassioned plea for change."
64839,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin\' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can\'t resist the lure of the ring and readies himself for a comeback."
195911,"Katie, a former professional ice skater, is hired by the king of San Senova, Alexander, to help his daughter in a Christmas ice skating performance. As Katie spends time in the castle and with the king, she and Alex begin to develop feelings for each other and ultimately fall in love. But will the tradition-loving people of San Senova allow their king to make a foreigner their queen?"
130378,"Based upon Matt Thorne\'s award-winning novel about life in a call centre, ""Eight Minutes Idle"" is a warped urban comedy about what it really means to put your life \'on hold\'! Dan Thomas has always taken the path of least resistance - in his work life, home life and love life! But when Dan finds himself kicked out of the family home, he\'s faced with no option but to secretly move into the call centre where he works. Suddenly, everything that he\'s previously taken for granted - a well-stocked fridge, clean clothes, his friends, his self respect, even his beloved cat - are either disappearing or conspiring against him. As Dan\'s work/life balance spirals dangerously out of control, he\'s forced to break out of old habits and to dare to do something he has never had to do before - really care about someone other than himself. Written by Sarah Cox"
195915,"A cinematic journey into the secrets of genius as told through the greatest athletes of all time. It includes original interviews with Wayne Gretzky, Pele\xcc\x81, Jerry Rice, and features Muhammad Ali, Serena Williams, and Michael Jordan, among others."
64845,"During a blizzard in 1964, Dr. David Henry delivers his son Paul with the help of nurse Caroline. But when Henry realizes his wife is also carrying a girl with Down syndrome, he hands the second child over to Caroline without his wife\'s knowledge. Henry\'s fateful decision yields grave consequences for his family over the next 20 years."
130382,"As a war rages on in the province of Bougainville in Papua New Guinea, a young girl becomes transfixed by the Charles Dickens novel Great Expectations, which is being read at school by the only white man in the village.  In 1991, a war over a copper mine in the South Pacific tore the island of Bougainville apart. The reclusive \xe2\x80\x9cPopeye\xe2\x80\x9d (Hugh Laurie) offers the children in fourteen-year-old Matilda\xe2\x80\x99s tiny village an escape with Charles Dickens\' Great Expectations. But on an island at war, fiction can have dangerous consequences."
195917,"In 1959, Fidel Castro rose to power in Cuba. He has been one of the most controversial figures in the world ever since. This is the story of the Cuban dictator\'s turbulent career, told in part through media reports, rare images and recordings."
130384,"When a science experiment goes horribly wrong, gigantic fish gain appetites for human flesh."
195921,"Earl Stone, a man in his eighties, is broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he\'s just signed on as a drug courier for a Mexican cartel. He does so well that his cargo increases exponentially, and Earl hit the radar of hard-charging DEA agent Colin Bates."
130388,"1654, Ottoman Empire, Greece. A Turkish Warrior arrives heavily wounded at a remote Christian female monastery and is nursed by Anthi, a young nun under the oath of silence. They fall in love against all odds. But Anthi is tormented by a dark secret. The two lovers escape in the nearby forest, where Anthi\'s secret is revealed: She is, in fact, a boy..."
130390,"A CIA assassin attempts to break out of the contract killing business to try to lead a normal life. But when ""the system"" tracks her down and frames her for the death of her husband, she embarks on a path of revenge that leads her back into the life she tried to hard to abandon."
195927,"In the chaotic aftermath of the fall of Saddam Hussein, Fakhir, a father of eight, is serving in the Iraqi army. All around him, he sees innocent civilians getting injured by landmines, so he determines to disarm them with his own hands, using just a pocketknife and some wire cutters. He clears thousands of roadside bombs, mines and car bombs, knowing that every time he cuts a wire it could cost him his life\xe2\x80\x94which he seems to find less important than the lives of others. In 2014, by this time having lost a leg, he starts working for the Kurdish Peshmerga, disarming boobytraps left behind by Daesh in and around Mosul. An enthusiastic home video maker, Fakhir collects hundreds of hours of footage of his day-to-day work."
130392,An aspiring actor discovers that his spacious new apartment comes complete with eight friendly ghosts.
195931,"Jim Gaffigan has made a career out of finding the extraordinary in the ordinary with his hilarious observational style. In his 6th special, he uses humor to deal with the unthinkable & proves that laughter is the best medicine\xe2\x80\xa6or is it?"
130398,"About a race of alien robots that have conquered Earth and forced humanity underground. After 400 years, a small group of humans develop a plan to defeat the mechanical invaders in the ultimate battle between man and machine."
195939,"A group of prisoners, led by an armed robber and a gangster, attempt to escape from the infamous Alcatraz Island."
130404,"The Linguists is a hilarious and poignant chronicle of two scientists\xe2\x80\x94David Harrison and Gregory Anderson\xe2\x80\x94racing to document languages on the verge of extinction. In Siberia, India, and Bolivia, the linguists confront head-on the very forces silencing languages: racism, humiliation, and violent economic unrest. David and Greg\'s journey takes them deep into the heart of the cultures, knowledge, and communities at risk when a language dies."
195941,The agents of the Federal Security Service of Russia and the US Secret Service are forced to work together to prevent a full-scale international crisis.
195945,"Crewmembers discuss the production of Akira Kurosawa\'s Rashomon (1950), half a century after its release."
195947,"Four teenagers go looking for a legendary haunted house that gives you money back for every floor you can complete. Once finding it, they realize the house is much more terrifying than a normal Halloween attraction - the house knows each of their secrets and one by one uses them against the teens."
195949,"In a country in deep crisis, two worlds collide: the bourgeois milieu of an intellectual psychiatrist, and the humbler, but no less ambitious world of a beautiful working class actress. They fall in love, but they will soon have to face reality."
195955,"A plea for the liberation of female sexuality in the 21st century. The film questions millennial patriarchal structures, as well as todays omnipresent porn culture. It accompanies five extraordinary women around the globe, reveals universal contexts and shows the successful fight of these courageous women for a self-determined female sexuality and an equal, passionate relationship between the sexes."
195957,"Their voices are suppressed, prohibited and censored. But Yoani S\xc3\xa1nchez, Zeng Jinyan and Farnaz Seifi are not frightened of their dictatorial regimes. These fearless women stand for a new, networked generation of modern resistance fighters. In Cuba, China and Iran their blogs shake the foundations of the state information monopoly - putting their lives at risk thereby."
195959,"Dillon stumbles on a little known news story about a company called Life Tracker Limited, which claims it has discovered a way to predict biological events in a human\'s life by looking at their DNA. Everyone views the story as a modern day form of palm reading that will go nowhere, but Dillon keeps turning on his camera when he finds articles on the Internet or hears about it on the news."
130424,"Fragancia is arrested for the attempted murder of Richard Persson, the son of a powerful factory owner. During the interrogation her amazing and remarkable life story is revealed. We follow her through her impoverished childhood, her adolescence where she meets the great love of her life, ice hockey star Petterson-Jonsson and the lead up to the fatal night where the story begins."
195961,"A woman who desperately wants a baby asks a girl who is considering abortion to give her the baby instead. The two arrive at an isolated vacation home to spend time in seclusion until the girl gives birth to a baby, but they unexpectedly encounter a mysterious young painter and some criminal hunters."
195963,"The bizarre story of Elliot ""White Lightning"" Scott, who plans on becoming Canada\'s first action hero with his low-budget karate epic, Blood Fight. This surreal documentary captures two years in the lives of a passionate amateur filmmaker, his supportive partner Linda Lum, and their cast and crew of outrageous dreamers - all striving to achieve success."
195969,A man wakes trapped inside a cargo container with only a cell phone and is given 24 hours by his kidnappers to raise ten million dollars in ransom or die.
195977,An imprisoned ex-police inspector discovers that the entire penitentiary is controlled by an inmate running a crime syndicate and becomes part of the crime empire.
130442,"Patrick lays comatose in a small private hospital, his only action being his involuntary spitting. When a pretty young nurse, just separated from her husband, begins work at the hospital, she senses that Patrick is communicating with her, and he seems to be using his psychic powers to manipulate events in her life."
195979,"Italy, 1990. On the night when Italy\'s national football team is eliminated from the World Cup by Argentina on penalty kicks, a well-known film producer is found dead in the Tiber River. The main suspects for the murder are three young aspiring screenwriters, hauled in front of the Carabinieri to tell their version of what happened."
130444,"Gwendolyn Shepherd is a normal 16-year-old, but her family holds a secret: A time-travel gene is expressed in the clan inherited, but not every member of the family is blessed with. Everyone is certain that Gwen\'s cousin Charlotte has the gene.  However, someday Gwendolyn suddenly finds herself in London at the end of the 19th century and realizes that it her, who was born a time traveler. While she is not very enthusiastic about it she will do everything possible to solve the ancient mysteries of the red ruby."
195981,"You may think you know the history of continental drift, but forget all that. In pursuit of his most sought after possession, Scrat manges to singled-handedly alter the course of Earth\xe2\x80\x99s history."
130448,"Legendary filmmaker Sam Raimi and director Gil Kenan reimagine and contemporize the classic tale about a family whose suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her."
130450,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan."
195987,"Follow rideshare driver Leonard on a voyage through LA\'s late-night, temptation-filled party scene, where you never know who\'s going to get into your car next."
130452,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.
195991,"Isra and Cheito are two brothers who have taken very different paths in life. When Isra gets released from prison and Cheito comes home after a long tour with the Marines, they both return to the island of San Fernando. The reunion of the two brothers will bring with it the memory of the violent death their father suffered when they were just boys; the need to get back on track with their lives and finally come to terms with what happened will bring them together again."
195995,"The strange little guy in the blue hood is well known to Krosmoz. His name is Joris and he\'s proposing to take you on a fantastic adventure. Our hero is leading a happy life in his magic shop in the city of Bonta. But one day, when he seeks out his idol, a Gobbowl superstar, everything changes for the worst as Julith, the vengeful witch, is back in town!"
195997,"Lawrence Shaw is a run of the mill guy who just can\'t get accepted for being who he is. He\'s not straight enough for his job where he sells testosterone fueled ad campaigns to beer companies and he\'s not stereotypically gay enough for his boyfriend. To make things worse, his father Elijah just died and his last dying wish was for Lawrence to go on a road trip with his extremely homophobic half-brother Kevin to bury his ashes. It\'s a heroically dumb journey of brotherly love and acceptance that begs the age old question... Can you truly accept someone else when you can\'t even accept yourself?"""
130462,An intimate portrait of a 9 year old sociopath as he discovers his taste for killing.
130464,"As the first African team ever, Somalia has just signed up for the Bandy World Championships. The young players doesn\'t live in Somalia. They live in Borl\xc3\xa4nge, Sweden, where xenophobia has taken hold."
196001,"Still pining for his ex-boyfriend, G\xc3\xa9raud has come to a French seaside town to present his new experimental film, but the only person keen on seeing it is the cinema\'s underage projectionist who becomes smitten with the handsome director."
196003,"Set against the backdrop of Trinidad and Tobago\xe2\x80\x99s mystical Carnival, a gifted and struggling young man becomes the object of intrigue for an older, well-meaning businessman until their worlds collide."
130468,An otherworldly evil is slipping into a small town in Sweden. Six unrelated girls have been chosen to fight this evil. Together they must overcome their differences in order to save themselves and the world.
196005,"Lorenzo is a teenager who lives in Patagonia. One day his family receives in his house to Ca\xc3\xadto, the son of some friends who are going through a serious family situation and can not take care of him. He is a complicated kid and has difficulty adapting to the new home. Despite the differences, a unique friendship arises between them. Each has much to learn from the other. Caito, still with his things, has that share of rebellion that Lorenzo needs to break the strict molds in his head and to let his most repressed instincts and passions flow. Home life becomes chaotic but vital and engaging. Ca\xc3\xadto is much more than a troublesome boy: he is someone who forces Lorenzo\'s parents to reopen a dark chapter of their past that they would rather not remember."
196009,"Liverpool chancer Sam moves to London with his aspiring chanteuse mum and begins an affair with a PR boss. But problems arise when he falls for her estranged daughter, too."
130474,"France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers\' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war."
196011,"Top agent Mr. Chan (Dayo Wong) suddenly finds himself removed from duties after his partner Wonder Child unintentionally offends a policewoman, Ms. Shek. But when a financial officer goes crazy due to drugs, Mr. Chan is called back in to solve the case, which he accepts even though this means partnering up with Ms. Shek. The two have some ups and downs while working together, eventually leading to romance."
130478,"The employees of the famous Russian ""Claude Monet"" restaurant are forced to move their business to Paris."
64942,"Set in Inner Mongolia, a physical setback causes a young woman to choose a suitor who can take care of her, as well as her disabled husband."
196017,"When his grandfather\'s drive-in cinema and home in the outback town of Wyndham is threatened with demolition, a twelve-year-old Aboriginal boy must journey through Australia\'s bush country \xe2\x80\x94 equipped only with ancient survival skills \xe2\x80\x94 to stop the city developers."
196019,"In the not so distant future, biochemical technology has advanced in unexpected ways. Unfortunately, it has fallen into the hands of the wrong man. A brilliant young biochemist by the name of Jacob, who believes the world is a better place without humanity. Jacob decides to take matters into his own hands by beginning the process to wipe everyone out. Staging biochemical attacks through out the city, the virus is released, infecting millions, from a matter of seconds. The virus is fierce, causing chaos and destruction everywhere. Across the way, just minutes before the attack, a young woman, by the name of Cee is caught in the whirlwind of her sister\xe2\x80\x99s wedding. As the wedding begins, the virus hits. Infecting everyone. Cee watches the attack unfold before her eyes, as dozens of loved ones perish. Waiting for the infection to take her, Cee finds herself alone in the early days of an apocalyptic world, surrounded by chaos and war. Fighting to survive as long as she can, she meets a..."
196021,"A geologist races against time to save his estranged wife and two children when a devastating earthquake strikes Oslo, Norway."
130488,A man\'s attempts to construct the ultimate romantic weekend backfire when his quest for perfection traps his lover in an infinite loop.
130490,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.
196027,"Idling afternoons, drugs, heartbreaks, psychedelic moods immersed in music. An adrenaline rush. Lisbon as the backdrop for a drifting youth."
130492,A slim uneducated guy is pressured into an arranged marriage with an overweight college girl. The mismatched couple is challenged to compete in the annual wife-carrying race.
64957,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward."
130494,"Epic story about two families and their friendship and common destiny in Sweden\'s Gothenburg in the 1940s and 1950s. Told from the perspective of young Simon Larsson, who learns that he\'s an adopted child who has a Jewish father from Germany. After WWII Simon travels to explore his roots - a journey that leads to the basic mysteries of the human life. After the bestselling novel by Marianne Fredriksson."
196031,"Adventurer, pilgrim, penitent but above all outstanding writer, Fern\xc3\xa3o Mendes Pinto left us an unparalleled romance, the living and human palpitation of one of the greatest historical adventures of man."
130496,"Air Force One is shot down by terrorists, leaving the President of the United States stranded in the wilderness. 13-year old Oskari is also in that wilderness, on a hunting mission to prove his maturity to his kinsfolk by tracking down a deer, but instead discovers the President in an escape pod. With the terrorists closing in to capture their prize, the unlikely duo team up to escape their hunters."
196035,"Dr. Jean Markham returns to the town she left as a teenager to take over her late father\'s medical practice. When a school-yard scuffle lands Charlie in her surgery, she invites him to visit the hives in her garden and tell his secrets to the bees, as she once did. The new friendship between the boy and the bee keeper brings his mother Lydia into Jean\'s world."
196037,"Ancient Korea, 1506. The tyrannical King Yeonsan-gun of Joseon is overthrown by his half-brother Jung-jong, whose reign begins with a blood bath. Over the years, traitors plot against him, sinking the kingdom into chaos. In 1528, frightened rumors come to royal palace, regarding a mysterious creature, known as Monstrum by the peasants."
64969,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.
130506,"The Band of the Hawk participates in the Midland war campaign. On the bloody battlefield, they conquer decisive victories that lead them to Doldrey, an old fortress that will decide the outcome of the war."
196041,"Soon after Gogol\'s death, Binh names him guilty for the deaths of the Cossacks and the young women at the hands of the Dark Horseman, since he was the one who ordered them to be hidden in the barn. Bomgart is unable to perform a post-mortem analysis on the Gogol\'s body, while Vakula\'s daughter Vasilina (who secretly has magic abilities) proclaims denial about Gogol\'s demise."
130508,"Guts, an immensely strong sword-for-hire, has little direction in his life, simply fighting one battle after the next. However, this all changes suddenly when he meets and is bested by Griffith, a beautiful and charismatic young man who leads the Band of the Hawk mercenary army. After Guts joins the Band and the relationship between the two men begins to blossom, Casca, the tough, lone swordswoman in the Band of the Hawk, struggles to accept Guts and the influence he has on the world around her.  While the two men begin to fight together, Griffith continues to rise to power, all seemingly in order to reach his mysterious, prophesied goals. What lengths will Guts and Griffith go to in order to reach these goals, and where will fate take the two men?"
196045,"The main plotline concerns retired Mr Ueno, who since a child has been cared for by his late parents\xe2\x80\x99 robot maid \xe2\x80\x98Maria\xe2\x80\x99 \xe2\x80\x93 a lifelike humanoid in a maid\xe2\x80\x99s outfit!  Over the years, Ueno has developed an unconsummated love for Maria, but although she has not \xe2\x80\x98aged\xe2\x80\x99 as such, she is now classed as an obsolete model and Ueno is finding it difficult replacing her fading battery\xe2\x80\xa6  The secondary plotline involves Detective Yuri Akagi, who is investigating a series of rapes, which she believes may be being committed by a rogue droid."
130510,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith."
196047,"An estranged family take a trip to the desert in their used RV and become stranded and isolated in the scorching terrain. They soon learn their RV holds terrible, haunting secrets, and it starts killing them off one by one."
130512,"Benjamin is meant to be a great doctor, he\xe2\x80\x99s certain of it. But his first experience as a junior doctor in the hospital ward where his father works doesn\xe2\x80\x99t turn out the way he hoped it would. Responsibility is overwhelming, his father is all but present, and his co-junior partner, a foreign doctor, is far more experimented than he is. This internship will force Benjamin to confront his limits\xe2\x80\xa6 and start his way to adulthood."
196043,"Childhood friends Tracy, Chloe and Alice share an apartment over the summer. They live close together, meet guys and sell their company as well as sex.  With a romantic imagery and sometimes provocative theme the female debutant director Luk Yee-sum give the audience a playful story about sexuality, desire and friendship."
130516,"Young adolescent girl Jenna\'s mother is dying, while at the same time Jenna is turning from a young girl into a young woman. So it is difficult for her to admit that she is afraid to lose her mother; instead she behaves contrary to how one would expect."
196053,"Hoping to find answers to her estranged father\'s mysterious illness, a young woman visits his old villa and uncovers a horrifying truth from the past."
130518,"Based on the award-winning comic book by Mike Mignola (creator of Hellboy), The Amazing Screw-On Head chronicles the adventures of a Civil War-era secret agent with an extraordinary special power who serves under president Abraham Lincoln."
